GeneID,total_counts
ENSMUSG00000045336,0
ENSMUSG00000104310,68749
ENSMUSG00000038331,7840475
ENSMUSG00000094128,1690
ENSMUSG00000087022,2699470
ENSMUSG00000099945,138
ENSMUSG00000101429,38160
ENSMUSG00000101129,1619
ENSMUSG00000097519,7748
ENSMUSG00000038323,4121548
ENSMUSG00000048495,2287550
ENSMUSG00000025971,2654002
ENSMUSG00000077776,282
ENSMUSG00000088353,0
ENSMUSG00000101826,0
ENSMUSG00000102685,138
ENSMUSG00000101151,138
ENSMUSG00000091283,1898
ENSMUSG00000038305,3973792
ENSMUSG00000054770,2414554
ENSMUSG00000026039,260663
ENSMUSG00000063558,883655
ENSMUSG00000089275,0
ENSMUSG00000064294,382879
ENSMUSG00000038242,116871
ENSMUSG00000089822,11291
ENSMUSG00000079554,4103
ENSMUSG00000103839,775878
ENSMUSG00000051223,34572607
ENSMUSG00000026034,20229031
ENSMUSG00000026035,1963949
ENSMUSG00000094245,7181
ENSMUSG00000026036,4718313
ENSMUSG00000026037,4799042
ENSMUSG00000085054,625841
ENSMUSG00000038174,16260367
ENSMUSG00000026032,8285672
ENSMUSG00000100202,0
ENSMUSG00000099490,0
ENSMUSG00000059647,3369320
ENSMUSG00000102059,143567
ENSMUSG00000047528,2028078
ENSMUSG00000101046,0
ENSMUSG00000026031,4044378
ENSMUSG00000100236,0
ENSMUSG00000102719,6509
ENSMUSG00000026029,583450
ENSMUSG00000099719,3803
ENSMUSG00000026028,55707528
ENSMUSG00000026027,5788480
ENSMUSG00000047383,6167
ENSMUSG00000099752,552
ENSMUSG00000077616,0
ENSMUSG00000072295,10716
ENSMUSG00000038079,2744635
ENSMUSG00000097573,250669
ENSMUSG00000099563,866
ENSMUSG00000079550,716012
ENSMUSG00000101586,338769
ENSMUSG00000026024,7592647
ENSMUSG00000026023,47184
ENSMUSG00000099922,125
ENSMUSG00000104502,138
ENSMUSG00000041075,977890
ENSMUSG00000097819,7165
ENSMUSG00000101409,162
ENSMUSG00000099811,1032
ENSMUSG00000089276,130
ENSMUSG00000047361,1516405
ENSMUSG00000103821,97341
ENSMUSG00000026021,9510442
ENSMUSG00000101400,4066
ENSMUSG00000077345,1320
ENSMUSG00000077358,1029
ENSMUSG00000089512,772
ENSMUSG00000089093,486
ENSMUSG00000026020,7044944
ENSMUSG00000104052,12476
ENSMUSG00000067336,39313180
ENSMUSG00000103131,3916
ENSMUSG00000103696,31517
ENSMUSG00000100901,6652
ENSMUSG00000041040,11692779
ENSMUSG00000026018,8311880
ENSMUSG00000026019,4414338
ENSMUSG00000082609,882354
ENSMUSG00000026017,3323101
ENSMUSG00000100516,2188
ENSMUSG00000073664,4498646
ENSMUSG00000103822,1223
ENSMUSG00000049439,1677793
ENSMUSG00000026782,39117265
ENSMUSG00000081562,169276
ENSMUSG00000084400,1054
ENSMUSG00000026014,10212902
ENSMUSG00000082160,844917
ENSMUSG00000103215,551
ENSMUSG00000088973,0
ENSMUSG00000084151,0
ENSMUSG00000101188,25812507
ENSMUSG00000026012,58717
ENSMUSG00000104069,87
ENSMUSG00000086795,208
ENSMUSG00000083118,0
ENSMUSG00000085965,59
ENSMUSG00000083355,4823
ENSMUSG00000102549,31253
ENSMUSG00000081382,3398413
ENSMUSG00000026011,11599
ENSMUSG00000080800,2192
ENSMUSG00000102561,224
ENSMUSG00000026009,21960
ENSMUSG00000082804,3661
ENSMUSG00000082661,138
ENSMUSG00000080785,382
ENSMUSG00000100893,0
ENSMUSG00000085248,718
ENSMUSG00000085447,1653
ENSMUSG00000086408,0
ENSMUSG00000089546,0
ENSMUSG00000100965,983
ENSMUSG00000102168,0
ENSMUSG00000100381,28
ENSMUSG00000086009,0
ENSMUSG00000103656,794
ENSMUSG00000104402,1004
ENSMUSG00000104081,18
ENSMUSG00000103002,1973
ENSMUSG00000085842,11735
ENSMUSG00000100344,0
ENSMUSG00000101509,14
ENSMUSG00000085019,4555
ENSMUSG00000102359,617
ENSMUSG00000085400,461
ENSMUSG00000100750,2402
ENSMUSG00000052062,974348
ENSMUSG00000081950,49
ENSMUSG00000084333,177410
ENSMUSG00000100811,42989
ENSMUSG00000103032,41252
ENSMUSG00000025969,6984719
ENSMUSG00000100426,8638
ENSMUSG00000104991,0
ENSMUSG00000088953,0
ENSMUSG00000081617,312
ENSMUSG00000081429,2087
ENSMUSG00000040865,6605487
ENSMUSG00000101599,832055
ENSMUSG00000084799,2261678
ENSMUSG00000077884,914
ENSMUSG00000025968,23879587
ENSMUSG00000098850,58861
ENSMUSG00000105060,1861
ENSMUSG00000064612,4409
ENSMUSG00000064602,16019
ENSMUSG00000025967,14574000
ENSMUSG00000094290,0
ENSMUSG00000086730,635
ENSMUSG00000046856,115546
ENSMUSG00000102536,1047
ENSMUSG00000087561,789
ENSMUSG00000092705,5391
ENSMUSG00000094214,947
ENSMUSG00000027520,6573589
ENSMUSG00000083039,0
ENSMUSG00000081643,2092212
ENSMUSG00000087823,11254
ENSMUSG00000025964,36529963
ENSMUSG00000115378,7464
ENSMUSG00000083066,352
ENSMUSG00000069085,9048
ENSMUSG00000025963,112668
ENSMUSG00000025962,2635927
ENSMUSG00000025961,142890
ENSMUSG00000080817,2947
ENSMUSG00000082373,23248
ENSMUSG00000044689,82773
ENSMUSG00000098487,586
ENSMUSG00000086836,6591
ENSMUSG00000025959,11605807
ENSMUSG00000086721,1901
ENSMUSG00000101895,3922
ENSMUSG00000093228,0
ENSMUSG00000099658,279
ENSMUSG00000025958,12426621
ENSMUSG00000025956,1288843
ENSMUSG00000101832,3190
ENSMUSG00000100437,442
ENSMUSG00000087213,49793
ENSMUSG00000070871,2738437
ENSMUSG00000045005,710926
ENSMUSG00000102140,183020
ENSMUSG00000097264,2195
ENSMUSG00000051344,10033414
ENSMUSG00000084416,17126613
ENSMUSG00000077471,0
ENSMUSG00000090042,4657
ENSMUSG00000025955,6057
ENSMUSG00000070870,0
ENSMUSG00000067299,0
ENSMUSG00000025952,0
ENSMUSG00000073658,111
ENSMUSG00000100774,143364
ENSMUSG00000044429,35343
ENSMUSG00000100846,291926
ENSMUSG00000044816,620747
ENSMUSG00000025950,7513016
ENSMUSG00000025949,11124375
ENSMUSG00000025946,169542
ENSMUSG00000100503,0
ENSMUSG00000100504,0
ENSMUSG00000099383,0
ENSMUSG00000100340,252
ENSMUSG00000100439,0
ENSMUSG00000099819,1311
ENSMUSG00000082565,0
ENSMUSG00000082774,607
ENSMUSG00000025945,0
ENSMUSG00000081623,0
ENSMUSG00000083242,1792
ENSMUSG00000083289,12825
ENSMUSG00000088850,993
ENSMUSG00000073656,3099986
ENSMUSG00000065694,6944
ENSMUSG00000015222,318115395
ENSMUSG00000103375,274591
ENSMUSG00000055567,63154571
ENSMUSG00000026005,4462981
ENSMUSG00000102559,246600
ENSMUSG00000102374,189569
ENSMUSG00000102776,195502
ENSMUSG00000082057,33037
ENSMUSG00000103706,65373
ENSMUSG00000103756,73313
ENSMUSG00000103382,153619
ENSMUSG00000026004,2640151
ENSMUSG00000103553,13180
ENSMUSG00000082769,571255
ENSMUSG00000089420,205
ENSMUSG00000026003,7079217
ENSMUSG00000077328,129
ENSMUSG00000061816,25692
ENSMUSG00000094191,952536
ENSMUSG00000082212,1832
ENSMUSG00000026000,27375113
ENSMUSG00000025991,61150
ENSMUSG00000077745,0
ENSMUSG00000086204,0
ENSMUSG00000082473,402
ENSMUSG00000095282,0
ENSMUSG00000085075,138
ENSMUSG00000104395,0
ENSMUSG00000096031,0
ENSMUSG00000087329,138
ENSMUSG00000102449,3170
ENSMUSG00000083795,257
ENSMUSG00000080539,36
ENSMUSG00000103307,1380
ENSMUSG00000104508,6684
ENSMUSG00000103642,7055
ENSMUSG00000103809,4807
ENSMUSG00000087514,3579
ENSMUSG00000062209,13294470
ENSMUSG00000084332,815
ENSMUSG00000101387,551
ENSMUSG00000099804,938
ENSMUSG00000100354,2772
ENSMUSG00000101156,5891
ENSMUSG00000100815,758
ENSMUSG00000099954,2427
ENSMUSG00000025997,546153
ENSMUSG00000103402,268
ENSMUSG00000089345,352
ENSMUSG00000080524,0
ENSMUSG00000101730,472
ENSMUSG00000103052,138
ENSMUSG00000104287,138
ENSMUSG00000075952,0
ENSMUSG00000053153,125580
ENSMUSG00000045648,1435183
ENSMUSG00000089965,288
ENSMUSG00000026196,103848
ENSMUSG00000101551,341
ENSMUSG00000050296,52407
ENSMUSG00000101617,690
ENSMUSG00000026192,4239067
ENSMUSG00000026193,15604853
ENSMUSG00000073652,223091
ENSMUSG00000101834,288790
ENSMUSG00000100319,327532
ENSMUSG00000102689,63
ENSMUSG00000099707,0
ENSMUSG00000101211,1603
ENSMUSG00000059483,3244
ENSMUSG00000101848,1255
ENSMUSG00000101764,0
ENSMUSG00000101496,2501
ENSMUSG00000102123,3715
ENSMUSG00000039395,434929
ENSMUSG00000094655,683
ENSMUSG00000094050,1162
ENSMUSG00000093956,11043
ENSMUSG00000093843,3424
ENSMUSG00000026189,502578
ENSMUSG00000026188,3288362
ENSMUSG00000026187,3155161
ENSMUSG00000085812,25761
ENSMUSG00000039372,8841746
ENSMUSG00000039354,9217659
ENSMUSG00000110712,13913
ENSMUSG00000110487,0
ENSMUSG00000039342,955
ENSMUSG00000110596,0
ENSMUSG00000046330,2143807
ENSMUSG00000039323,4802921
ENSMUSG00000026185,35848745
ENSMUSG00000026182,129
ENSMUSG00000101968,3751
ENSMUSG00000102266,121
ENSMUSG00000101112,0
ENSMUSG00000100697,0
ENSMUSG00000098697,0
ENSMUSG00000099877,258
ENSMUSG00000101812,0
ENSMUSG00000100044,0
ENSMUSG00000100444,1510
ENSMUSG00000100429,0
ENSMUSG00000088666,0
ENSMUSG00000101344,3839
ENSMUSG00000098504,265
ENSMUSG00000100301,62899
ENSMUSG00000055322,16065614
ENSMUSG00000061815,13557
ENSMUSG00000026180,2407
ENSMUSG00000048480,640
ENSMUSG00000087820,23
ENSMUSG00000094768,0
ENSMUSG00000006304,38137395
ENSMUSG00000064272,2110
ENSMUSG00000101503,1068800
ENSMUSG00000006299,18429830
ENSMUSG00000103013,21680
ENSMUSG00000099931,222119
ENSMUSG00000006301,6811793
ENSMUSG00000103403,54609
ENSMUSG00000026179,30100085
ENSMUSG00000073650,216096
ENSMUSG00000026177,488261
ENSMUSG00000065468,389
ENSMUSG00000026176,5022140
ENSMUSG00000026175,117675
ENSMUSG00000103227,19347
ENSMUSG00000026174,5143723
ENSMUSG00000033364,5255015
ENSMUSG00000026173,3981472
ENSMUSG00000093155,1195
ENSMUSG00000026135,8360320
ENSMUSG00000026172,3423541
ENSMUSG00000026171,4360496
ENSMUSG00000033276,713308
ENSMUSG00000033257,3809566
ENSMUSG00000026170,614015
ENSMUSG00000006542,6962
ENSMUSG00000098351,0
ENSMUSG00000099472,2470
ENSMUSG00000033227,105967
ENSMUSG00000026167,564294
ENSMUSG00000090071,92701343
ENSMUSG00000089964,15819
ENSMUSG00000055197,1741
ENSMUSG00000006546,10955
ENSMUSG00000065616,0
ENSMUSG00000089653,16041
ENSMUSG00000047021,559747
ENSMUSG00000006538,38916
ENSMUSG00000103145,2487
ENSMUSG00000026162,263336
ENSMUSG00000026205,94992
ENSMUSG00000033159,4867989
ENSMUSG00000049339,27123867
ENSMUSG00000026197,1914275
ENSMUSG00000026198,2402356
ENSMUSG00000099519,16500663
ENSMUSG00000033124,27173763
ENSMUSG00000026199,3478984
ENSMUSG00000099204,11727
ENSMUSG00000026200,1706016
ENSMUSG00000026201,18137069
ENSMUSG00000026202,90656310
ENSMUSG00000118482,241
ENSMUSG00000096094,26396
ENSMUSG00000026203,13723942
ENSMUSG00000101840,4417248
ENSMUSG00000026204,86812326
ENSMUSG00000100556,366785
ENSMUSG00000033061,5216031
ENSMUSG00000026209,5809089
ENSMUSG00000026208,594621
ENSMUSG00000085653,1169
ENSMUSG00000086053,20308
ENSMUSG00000026207,33809971
ENSMUSG00000033021,4215134
ENSMUSG00000102605,3615509
ENSMUSG00000033007,11443056
ENSMUSG00000032997,12081235
ENSMUSG00000051703,7308925
ENSMUSG00000026211,2775212
ENSMUSG00000032968,2648287
ENSMUSG00000082745,1033
ENSMUSG00000026213,5624973
ENSMUSG00000082059,69
ENSMUSG00000006576,21859712
ENSMUSG00000083244,181
ENSMUSG00000082528,0
ENSMUSG00000082012,74083
ENSMUSG00000099996,595
ENSMUSG00000101763,0
ENSMUSG00000100553,35409
ENSMUSG00000098611,29
ENSMUSG00000100827,5073
ENSMUSG00000100534,9961
ENSMUSG00000089326,0
ENSMUSG00000102904,276
ENSMUSG00000099141,728
ENSMUSG00000026235,39638438
ENSMUSG00000101849,60696
ENSMUSG00000101506,248
ENSMUSG00000065215,0
ENSMUSG00000102052,0
ENSMUSG00000004872,2910
ENSMUSG00000118426,20522
ENSMUSG00000099561,4235
ENSMUSG00000102945,1461
ENSMUSG00000032908,5137978
ENSMUSG00000101798,646
ENSMUSG00000104018,147391
ENSMUSG00000026245,7786893
ENSMUSG00000090486,137209
ENSMUSG00000012187,21754
ENSMUSG00000099364,3735
ENSMUSG00000100562,1851
ENSMUSG00000079470,4804943
ENSMUSG00000032883,43865684
ENSMUSG00000099377,2869370
ENSMUSG00000047330,180645
ENSMUSG00000101324,2211
ENSMUSG00000072978,3141751
ENSMUSG00000099706,1604
ENSMUSG00000050711,57833810
ENSMUSG00000099562,0
ENSMUSG00000077782,0
ENSMUSG00000102235,2481
ENSMUSG00000054702,222825
ENSMUSG00000104497,627
ENSMUSG00000073643,2543799
ENSMUSG00000026248,3133656
ENSMUSG00000026249,36624240
ENSMUSG00000067106,1521952
ENSMUSG00000100397,229690
ENSMUSG00000099753,0
ENSMUSG00000096297,14690
ENSMUSG00000102518,1124
ENSMUSG00000099552,0
ENSMUSG00000043230,32759
ENSMUSG00000101257,1277
ENSMUSG00000103404,1921
ENSMUSG00000103076,81212
ENSMUSG00000103525,8173
ENSMUSG00000004364,23777449
ENSMUSG00000090637,44928
ENSMUSG00000101722,49140
ENSMUSG00000110100,0
ENSMUSG00000101483,56
ENSMUSG00000103192,7195
ENSMUSG00000104488,6291
ENSMUSG00000102721,10348
ENSMUSG00000038608,15995748
ENSMUSG00000099949,0
ENSMUSG00000099918,0
ENSMUSG00000054976,7909041
ENSMUSG00000104029,3662
ENSMUSG00000101986,1618
ENSMUSG00000087008,35730
ENSMUSG00000100561,866
ENSMUSG00000103571,138
ENSMUSG00000098797,0
ENSMUSG00000022591,1143111
ENSMUSG00000055980,2727948
ENSMUSG00000104493,1943
ENSMUSG00000096779,0
ENSMUSG00000100786,749
ENSMUSG00000026142,1484929
ENSMUSG00000067158,131582
ENSMUSG00000065055,0
ENSMUSG00000079465,169504
ENSMUSG00000097564,1888137
ENSMUSG00000101450,164669
ENSMUSG00000026150,27188002
ENSMUSG00000026149,3745
ENSMUSG00000114299,601
ENSMUSG00000099771,0
ENSMUSG00000102280,40
ENSMUSG00000100170,329
ENSMUSG00000100744,895
ENSMUSG00000093782,10326
ENSMUSG00000026159,17338507
ENSMUSG00000113880,16915
ENSMUSG00000113973,1849
ENSMUSG00000113846,164
ENSMUSG00000113084,670
ENSMUSG00000113925,68
ENSMUSG00000114011,0
ENSMUSG00000113097,53
ENSMUSG00000101784,249723
ENSMUSG00000100432,17660
ENSMUSG00000038496,1296085
ENSMUSG00000100190,2530
ENSMUSG00000113267,568
ENSMUSG00000104423,2594
ENSMUSG00000101315,1093
ENSMUSG00000099691,0
ENSMUSG00000026166,245
ENSMUSG00000101173,7063
ENSMUSG00000053161,29110
ENSMUSG00000101896,137
ENSMUSG00000084443,0
ENSMUSG00000079140,245914
ENSMUSG00000104374,14641
ENSMUSG00000026163,27837241
ENSMUSG00000104219,0
ENSMUSG00000094946,0
ENSMUSG00000100580,676
ENSMUSG00000077736,0
ENSMUSG00000102750,8138
ENSMUSG00000101934,640
ENSMUSG00000098851,773
ENSMUSG00000045658,6126553
ENSMUSG00000104396,14739
ENSMUSG00000102481,9684
ENSMUSG00000093254,29000
ENSMUSG00000036766,19053331
ENSMUSG00000103505,29512
ENSMUSG00000104503,37557
ENSMUSG00000026219,35577180
ENSMUSG00000073633,383127
ENSMUSG00000026220,790515
ENSMUSG00000096802,808
ENSMUSG00000099693,8039
ENSMUSG00000098842,583729
ENSMUSG00000064281,2793099
ENSMUSG00000061852,11895
ENSMUSG00000089976,91
ENSMUSG00000101279,363
ENSMUSG00000073631,419
ENSMUSG00000089844,1121
ENSMUSG00000072109,5189
ENSMUSG00000090128,0
ENSMUSG00000089716,36545
ENSMUSG00000079457,704
ENSMUSG00000090252,302
ENSMUSG00000052477,21271
ENSMUSG00000079455,214
ENSMUSG00000091199,126
ENSMUSG00000089937,1287
ENSMUSG00000089652,653
ENSMUSG00000096292,137
ENSMUSG00000101751,5595
ENSMUSG00000089714,3170
ENSMUSG00000090186,3837
ENSMUSG00000094127,11197
ENSMUSG00000070034,196763
ENSMUSG00000090103,0
ENSMUSG00000073628,396
ENSMUSG00000070031,155223
ENSMUSG00000090246,18945
ENSMUSG00000064414,100
ENSMUSG00000026222,989540
ENSMUSG00000098634,0
ENSMUSG00000094834,0
ENSMUSG00000052760,77707
ENSMUSG00000100217,96
ENSMUSG00000092932,366
ENSMUSG00000036707,37494215
ENSMUSG00000026223,132064004
ENSMUSG00000099767,160821
ENSMUSG00000026224,565514
ENSMUSG00000049608,426525
ENSMUSG00000100108,20682
ENSMUSG00000099342,733025
ENSMUSG00000026226,141502
ENSMUSG00000026227,2008195
ENSMUSG00000077274,1488
ENSMUSG00000026228,49151
ENSMUSG00000103272,80143
ENSMUSG00000026229,19632992
ENSMUSG00000094638,4148585
ENSMUSG00000062590,5813761
ENSMUSG00000087538,1037
ENSMUSG00000099644,18548
ENSMUSG00000079445,185028
ENSMUSG00000091806,0
ENSMUSG00000101853,94
ENSMUSG00000064837,19776
ENSMUSG00000064696,4150
ENSMUSG00000104627,7149
ENSMUSG00000064823,652
ENSMUSG00000026234,57193281
ENSMUSG00000073627,460131
ENSMUSG00000110510,1037
ENSMUSG00000026237,8925
ENSMUSG00000036574,2094
ENSMUSG00000101328,0
ENSMUSG00000026238,13798857
ENSMUSG00000102927,13968
ENSMUSG00000026239,6521170
ENSMUSG00000026240,2965123
ENSMUSG00000084468,180
ENSMUSG00000103609,9681
ENSMUSG00000026241,458204
ENSMUSG00000100225,1444
ENSMUSG00000100768,11404
ENSMUSG00000104121,15551
ENSMUSG00000102383,8500
ENSMUSG00000104400,3336
ENSMUSG00000102293,4633
ENSMUSG00000102649,9486
ENSMUSG00000084106,15951713
ENSMUSG00000102571,15784
ENSMUSG00000102956,847
ENSMUSG00000103984,83806
ENSMUSG00000053333,5575223
ENSMUSG00000099401,667
ENSMUSG00000101940,2961
ENSMUSG00000026246,55
ENSMUSG00000101625,889
ENSMUSG00000079440,226
ENSMUSG00000100940,0
ENSMUSG00000036500,1295
ENSMUSG00000099839,48856
ENSMUSG00000026247,5846255
ENSMUSG00000036480,210790
ENSMUSG00000026251,138
ENSMUSG00000026253,737
ENSMUSG00000026254,8764665
ENSMUSG00000088318,512
ENSMUSG00000089821,587935
ENSMUSG00000026255,5614106
ENSMUSG00000095281,1553
ENSMUSG00000079436,89950
ENSMUSG00000089613,550
ENSMUSG00000048000,14262171
ENSMUSG00000026258,46953
ENSMUSG00000091123,1564
ENSMUSG00000090994,15633
ENSMUSG00000026259,65802305
ENSMUSG00000079434,5346194
ENSMUSG00000026288,4102185
ENSMUSG00000087968,5186
ENSMUSG00000089281,16175
ENSMUSG00000026289,9974898
ENSMUSG00000056055,344238
ENSMUSG00000101942,184115
ENSMUSG00000103996,4246
ENSMUSG00000103591,19123
ENSMUSG00000070738,12406483
ENSMUSG00000005501,2934406
ENSMUSG00000095942,0
ENSMUSG00000084021,730
ENSMUSG00000083478,137
ENSMUSG00000118514,0
ENSMUSG00000082837,195
ENSMUSG00000084195,574
ENSMUSG00000081261,323
ENSMUSG00000081602,0
ENSMUSG00000082513,890
ENSMUSG00000082677,366
ENSMUSG00000081488,549
ENSMUSG00000083277,159
ENSMUSG00000081984,204356
ENSMUSG00000092220,99115
ENSMUSG00000054545,409319
ENSMUSG00000089943,295018
ENSMUSG00000090171,294645
ENSMUSG00000089960,294669
ENSMUSG00000090175,294501
ENSMUSG00000090145,314990
ENSMUSG00000089675,294390
ENSMUSG00000090165,294390
ENSMUSG00000090124,556966
ENSMUSG00000079429,245125
ENSMUSG00000044783,7955803
ENSMUSG00000085420,1176
ENSMUSG00000036251,11664
ENSMUSG00000026295,6386
ENSMUSG00000099553,3786
ENSMUSG00000100908,186
ENSMUSG00000062310,34904
ENSMUSG00000100798,947
ENSMUSG00000104057,912
ENSMUSG00000100367,921
ENSMUSG00000049866,7240034
ENSMUSG00000101736,278
ENSMUSG00000097398,793
ENSMUSG00000099848,0
ENSMUSG00000101333,138
ENSMUSG00000099378,305
ENSMUSG00000099544,1205
ENSMUSG00000102700,7769
ENSMUSG00000036206,5040825
ENSMUSG00000102083,903
ENSMUSG00000101288,550
ENSMUSG00000099938,22458
ENSMUSG00000104114,11737
ENSMUSG00000088371,902
ENSMUSG00000101662,2252
ENSMUSG00000102009,14928
ENSMUSG00000088775,636
ENSMUSG00000103252,20542
ENSMUSG00000055013,35463419
ENSMUSG00000034486,153583
ENSMUSG00000092627,105418
ENSMUSG00000067081,832721
ENSMUSG00000026301,164699
ENSMUSG00000100850,988
ENSMUSG00000044337,2646637
ENSMUSG00000104087,276
ENSMUSG00000101951,596
ENSMUSG00000101028,13210
ENSMUSG00000098368,0
ENSMUSG00000101997,64585
ENSMUSG00000103292,2186
ENSMUSG00000034432,10861936
ENSMUSG00000056128,138
ENSMUSG00000103061,217
ENSMUSG00000048126,464811
ENSMUSG00000103978,0
ENSMUSG00000026303,408188
ENSMUSG00000090550,114
ENSMUSG00000026304,1263
ENSMUSG00000100791,0
ENSMUSG00000026305,7063601
ENSMUSG00000070732,6547
ENSMUSG00000100018,61999
ENSMUSG00000034353,9703168
ENSMUSG00000034343,6707393
ENSMUSG00000083064,265663
ENSMUSG00000026307,1729320
ENSMUSG00000090322,141118
ENSMUSG00000049515,82708
ENSMUSG00000026308,16416
ENSMUSG00000047443,113226
ENSMUSG00000026309,5145703
ENSMUSG00000100253,4452
ENSMUSG00000067071,1310396
ENSMUSG00000055866,6689481
ENSMUSG00000101911,0
ENSMUSG00000100151,0
ENSMUSG00000101958,524
ENSMUSG00000034292,2891298
ENSMUSG00000026311,7215543
ENSMUSG00000101705,907
ENSMUSG00000100980,324001
ENSMUSG00000101414,2636
ENSMUSG00000007805,123476
ENSMUSG00000102745,2358
ENSMUSG00000103101,38711
ENSMUSG00000102565,8914
ENSMUSG00000026313,8888456
ENSMUSG00000101265,699
ENSMUSG00000101522,41
ENSMUSG00000098288,543
ENSMUSG00000026260,22944122
ENSMUSG00000067064,190
ENSMUSG00000057464,22
ENSMUSG00000042849,483
ENSMUSG00000097001,0
ENSMUSG00000058904,0
ENSMUSG00000099363,0
ENSMUSG00000107778,0
ENSMUSG00000046300,0
ENSMUSG00000108131,0
ENSMUSG00000062497,0
ENSMUSG00000063583,987
ENSMUSG00000061616,5485
ENSMUSG00000073616,4332250
ENSMUSG00000044055,20357
ENSMUSG00000100546,48098
ENSMUSG00000099665,61
ENSMUSG00000100781,5259
ENSMUSG00000101995,68815
ENSMUSG00000065470,750
ENSMUSG00000034220,12921739
ENSMUSG00000034212,586219
ENSMUSG00000047067,3009333
ENSMUSG00000097251,416948
ENSMUSG00000026269,4896421
ENSMUSG00000026270,3784804
ENSMUSG00000100632,575561
ENSMUSG00000026271,104763
ENSMUSG00000100021,128
ENSMUSG00000045091,1195
ENSMUSG00000014602,262568387
ENSMUSG00000101378,6714
ENSMUSG00000026272,28
ENSMUSG00000034159,7096
ENSMUSG00000084989,72740
ENSMUSG00000098997,1174
ENSMUSG00000047793,2284356
ENSMUSG00000026273,2712227
ENSMUSG00000100351,269268
ENSMUSG00000101172,59040
ENSMUSG00000026274,757510
ENSMUSG00000106302,6383
ENSMUSG00000098689,815
ENSMUSG00000064389,16361
ENSMUSG00000026275,33725496
ENSMUSG00000034107,103741
ENSMUSG00000090489,18128
ENSMUSG00000034088,43283865
ENSMUSG00000116048,11249981
ENSMUSG000000262760,11488789
ENSMUSG00000103854,10755
ENSMUSG00000034066,1879130
ENSMUSG00000100927,2352108
ENSMUSG00000026277,33133667
ENSMUSG00000026278,2961148
ENSMUSG00000101952,880020
ENSMUSG00000026279,2976427
ENSMUSG00000026280,9309002
ENSMUSG00000026281,2616251
ENSMUSG00000088961,426
ENSMUSG00000026283,2803380
ENSMUSG00000073609,2307816
ENSMUSG00000094651,11042
ENSMUSG00000101660,90754
ENSMUSG00000093805,4401
ENSMUSG00000099624,78979
ENSMUSG00000073608,5792
ENSMUSG00000034000,1755199
ENSMUSG00000026285,12514
ENSMUSG00000100990,0
ENSMUSG00000100347,3857712
ENSMUSG00000077413,0
ENSMUSG00000100518,138
ENSMUSG00000089310,0
ENSMUSG00000099592,1000
ENSMUSG00000103973,104596
ENSMUSG00000051185,5932768
ENSMUSG00000081051,31629951
ENSMUSG00000103197,2427
ENSMUSG00000040710,3068656
ENSMUSG00000100777,149
ENSMUSG00000102718,0
ENSMUSG00000095955,23184
ENSMUSG00000100062,0
ENSMUSG00000080345,0
ENSMUSG00000096585,0
ENSMUSG00000102658,0
ENSMUSG00000100336,0
ENSMUSG00000095610,160
ENSMUSG00000100362,91607
ENSMUSG00000100589,0
ENSMUSG00000077255,0
ENSMUSG00000040693,839078
ENSMUSG00000097814,882388
ENSMUSG00000045463,1126
ENSMUSG00000097480,91
ENSMUSG00000100454,244692
ENSMUSG00000044757,797209
ENSMUSG00000026331,1886
ENSMUSG00000100484,369
ENSMUSG00000103179,0
ENSMUSG00000101348,1283
ENSMUSG00000044768,8134689
ENSMUSG00000118489,612882
ENSMUSG00000040648,5372510
ENSMUSG00000026333,1178697
ENSMUSG00000104140,39851
ENSMUSG00000089169,1773
ENSMUSG00000089782,6354067
ENSMUSG00000096085,198
ENSMUSG00000089706,1172422
ENSMUSG00000026335,28857691
ENSMUSG00000100182,2405
ENSMUSG00000100711,1707
ENSMUSG00000097608,0
ENSMUSG00000099634,279542
ENSMUSG00000089791,1020279
ENSMUSG00000026336,0
ENSMUSG00000096193,0
ENSMUSG00000100009,60406
ENSMUSG00000099686,21934
ENSMUSG00000087804,0
ENSMUSG00000099453,0
ENSMUSG00000082431,1120690
ENSMUSG00000104104,2730
ENSMUSG00000100662,1401
ENSMUSG00000087883,100
ENSMUSG00000099835,17011
ENSMUSG00000100794,8088
ENSMUSG00000067028,3026379
ENSMUSG00000099427,0
